Temp_current,Setpoint,Humidity,Temp_t1,Temp_t2,Command_MPC
33.13109643772038,33.25279455760379,92.36802034651475,33.13081985108428,33.13054263584219,34.233224105926176
33.131372397175895,33.25279455760379,46.97158067317084,33.13109643772038,33.13081985108428,34.233224105926176
33.13164773087301,33.25279455760379,44.21960060746973,33.131372397175895,33.13109643772038,34.233224105926176
33.13192244023068,33.25279455760379,77.24920443267744,33.13164773087301,33.131372397175895,34.233224105926176
33.132196526664636,33.25279455760379,85.80096522644712,33.13192244023068,33.13164773087301,34.233224105926176
33.1324699915874,33.25279455760379,83.31433303121091,33.132196526664636,33.13192244023068,34.233224105926176
33.1327428364083,33.25279455760379,59.105255024363075,33.1324699915874,33.132196526664636,34.233224105926176
33.13301506253346,33.25279455760379,52.28093026971237,33.1327428364083,33.1324699915874,34.233224105926176
33.133286671365816,33.25279455760379,80.4614203110986,33.13301506253346,33.1327428364083,34.233224105926176
33.13355766430513,33.25279455760379,86.54678356354049,33.133286671365816,33.13301506253346,34.233224105926176
33.133828042747986,33.25279455760379,88.83579262961995,33.13355766430513,33.133286671365816,34.233224105926176
33.134097808087795,33.25279455760379,50.72262052653973,33.133828042747986,33.13355766430513,34.233224105926176
33.13436696171482,33.25279455760379,45.80803331098904,33.134097808087795,33.133828042747986,34.233224105926176
33.134635505016156,33.25279455760379,80.24334806105948,33.13436696171482,33.134097808087795,34.233224105926176
33.13490343937576,33.25279455760379,88.78180405024045,33.134635505016156,33.13436696171482,34.233224105926176
33.13517076617447,33.25279455760379,69.40341711373466,33.13490343937576,33.134635505016156,34.233224105926176
33.135437486789954,33.25279455760379,45.9716515056977,33.13517076617447,33.13490343937576,34.233224105926176
33.135703602596784,33.25279455760379,77.35481276779561,33.135437486789954,33.13517076617447,34.233224105926176
33.135969114966414,33.25279455760379,71.70012598151548,33.135703602596784,33.135437486789954,34.233224105926176
33.13623402526718,33.25279455760379,44.72884019349185,33.135969114966414,33.135703602596784,34.233224105926176
33.136498334864314,33.25279455760379,54.56077095896935,33.13623402526718,33.135969114966414,34.233224105926176
33.13676204511996,33.25279455760379,60.59571350684547,33.136498334864314,33.13623402526718,34.233224105926176
33.13702515739316,33.25279455760379,68.35684159193646,33.13676204511996,33.136498334864314,34.233224105926176
33.1372876730399,33.25279455760379,60.55132515450696,33.13702515739316,33.13676204511996,34.233224105926176
33.13754959341306,33.25279455760379,41.458043081054434,33.1372876730399,33.13702515739316,34.233224105926176
33.137810919862474,33.25279455760379,83.09971704632136,33.13754959341306,33.1372876730399,34.233224105926176
33.138071653734904,33.25279455760379,65.01975022815566,33.137810919862474,33.13754959341306,34.233224105926176
33.13833179637406,33.25279455760379,76.59579648541757,33.138071653734904,33.137810919862474,34.233224105926176
33.13859134912062,33.25279455760379,55.92787049491889,33.13833179637406,33.138071653734904,34.233224105926176
33.13885031331219,33.25279455760379,91.50521342863715,33.13859134912062,33.13833179637406,34.233224105926176
33.13910869028337,33.25279455760379,86.51480452010318,33.13885031331219,33.13859134912062,34.233224105926176
33.139366481365734,33.25279455760379,44.9332442035367,33.13910869028337,33.13885031331219,34.233224105926176
33.13962368788781,33.25279455760379,68.82698615720624,33.139366481365734,33.13910869028337,34.233224105926176
33.13988031117515,33.25279455760379,72.69636939458056,33.13962368788781,33.139366481365734,34.233224105926176
33.14013635255027,33.25279455760379,65.90826909371773,33.13988031117515,33.13962368788781,34.233224105926176
33.140391813332705,33.25279455760379,93.25781869748755,33.14013635255027,33.13988031117515,34.233224105926176
33.14064669483899,33.25279455760379,70.32255202417443,33.140391813332705,33.14013635255027,34.233224105926176
33.140900998382676,33.25279455760379,78.39729352759136,33.14064669483899,33.140391813332705,34.233224105926176
33.14115472527433,33.25279455760379,77.19293373745987,33.140900998382676,33.14064669483899,34.233224105926176
33.14140787682157,33.25279455760379,83.91359400729115,33.14115472527433,33.140900998382676,34.233224105926176
33.14166045432901,33.25279455760379,92.280218124065,33.14140787682157,33.14115472527433,34.233224105926176
33.14191245909834,33.25279455760379,93.4782150099894,33.14166045432901,33.14140787682157,34.233224105926176
33.142163892428286,33.25279455760379,47.913142652451285,33.14191245909834,33.14166045432901,34.233224105926176
33.142414755614624,33.25279455760379,85.1369559259523,33.142163892428286,33.14191245909834,34.233224105926176
33.1426650499502,33.25279455760379,75.00020031175964,33.142414755614624,33.142163892428286,34.233224105926176
33.14291477672493,33.25279455760379,60.3715670467416,33.1426650499502,33.142414755614624,34.233224105926176
33.143163937225786,33.25279455760379,55.71368526441299,33.14291477672493,33.1426650499502,34.233224105926176
33.143412532736846,33.25279455760379,51.366667386394084,33.143163937225786,33.14291477672493,34.233224105926176
33.14366056453927,33.25279455760379,65.28134491507595,33.143412532736846,33.143163937225786,34.233224105926176
33.143908033911295,33.25279455760379,69.3259419480007,33.14366056453927,33.143412532736846,34.233224105926176
33.14415494212828,33.25279455760379,46.3143046928861,33.143908033911295,33.14366056453927,34.233224105926176
